Map URL,Language,Pronunciation,Introduction,Catalogue items,Synonyms,Dialects,Common words,AIATSIS code,AIATSIS URL,Area information,Locations,Coordinates 1,Coordinates 2,Coordinates 3,Coordinates 4,Coordinates 5,Coordinates 6,Coordinates 7,Coordinates 8,Coordinates 9,Coordinates 10,Coordinates 11,Coordinates 12,Coordinates 13,Coordinates 14,Coordinates 15,Coordinates 16,Coordinates 17,Coordinates 18,Coordinates 19,Video titles,Video URL 1,Video URL 2,Video URL 3,Further information,Further information URL 1,Further information URL 2,Word of the week,Word of the week URL,Image attribution,Image URL
https://maps.slq.qld.gov.au/iyil/view/59,Garumngar,Gah-rum-nah,"Galang meng, which means good day/hello in Garumngar a language of the Upper Brisbane River catchment. The Garumngar language region includes the landscape within the local government boundaries of the Ipswich, Brisbane, Somerset and Moreton Bay Regional Councils, particularly the towns of Dayboro and Esk extending east towards Moggill.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=any,contains,Duungidjawu&tab=all&search_scope=SLQ_PCI_EBSCO&vid=SLQ&lang=en_US&offset=0",Dalla; Garumga. See also Wakka Wakka related languages/dialects,,Galang meng - good day; Bird - djiwi; Fish - guyur; Foot - djinang; Grass Tree - djage; Kangaroo - goruman ; Morning - dulara,E88,https://collection.aiatsis.gov.au/austlang/language/E88,"Upper Brisbane River, Dayboro, Moggill","Upper Brisbane River, Dayboro, Moggill","-26.8951068,152.318608","-27.196196,152.82427","-27.583333,152.866667",,,,,,,,,,,,,,,,,,,,,,,,,,"General view of Dayboro, Queensland, 1917, John Oxley Library, Record number: 99183505881702061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21218156390002061
https://maps.slq.qld.gov.au/iyil/view/60,Gayiri,Gay-ee-ree,"Binbee karri (good day) in Gayiri, a language of Central Queensland in the Emerald District. The Gayiri language region takes in the landscape of the Central Highlands Regional Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,biri&tab=all&search_scope=SLQ_PCI_EBSCO&vid=SLQ&lang=en_US&offset=0",Kairi; Khararya,,Good day - Binbee karri; Emu - goondaloo; Fish - winna; Ground - Nhani; Hand - marra; Sun - duru; Two - bularoo,E44,https://collection.aiatsis.gov.au/austlang/language/E44,"Emerald, Nogoa River","Emerald, Nogoa River","-23.527291,148.164573","-23.5558461,148.5363393",,,,,,,,,,,,,,,,,,,,,,,,,,,"Nogoa River views, Emerald, ca. 1926, John Oxley Library, Record number: 99183512262702061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21219987020002061
https://maps.slq.qld.gov.au/iyil/view/61,Girramay,Geer-a-may,"Nginda nyjangum (how are you?) in Girramay language of Far North Queensland, particularly the area around Herbert River Catchment taking in the towns of Cardwell and Ingham. The Girramay language region includes the landscape within the local government boundaries of Cassowary Coast and Hinchinbrook Regional Councils.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20y127&vid=SLQ",Giramay; Garamay; Giramai; Keramai,,Nginda nyjangum - how are you?; Baby - dhadha; Boomerang - wongal; Emu - kabiri; Sun - kari; Water - kamu; Yes - kala,Y127,https://collection.aiatsis.gov.au/austlang/language/Y127,"Bilyana, Cardwell, Murray Upper","Bilyana, Cardwell, Murray Upper","-18.1201074,145.8936668","-18.2654956,146.0258069","-18.0811019,145.8502823",,,,,,,,,,,,,,,,,,,,,North Queensland Regional Aboriginal Corporation Languages Centre,http://www.nqraclc.com.au/,,,,"View of Cardwell in far north Queensland, John Oxley Library, Record number: 255913",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool255913
https://maps.slq.qld.gov.au/iyil/view/62,Giya,Gee-yah,"Bungunna kari (good day) in Giya, a language of North Queensland. The Giya language region includes the landscape within the local government boundaries of the Whitsunday Regional Council, particularly the towns of Bowen and Proserpine.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20e58&vid=SLQ",Kia. See also related Birri languages,Bumbara,Good day - Bungunna kari; Hand - mala; One - warpa; Shield - gulmari; Sun - kari; Water - kamoo; Yes - yay,E58,https://collection.aiatsis.gov.au/austlang/language/E58,"Bowen, Mt Dalrymple, Proserpine, Repulse Bay, St Helens","Bowen, Mt Dalrymple, Proserpine, Repulse Bay, St Helens","-20.0121024,148.246279","-21.0333333,148.6333333","-20.4049794,148.5807646","-20.55,148.7633333","-27.6818407,151.4822389",,,,,,,,,,,,,,,,,,,North Queensland Regional Aboriginal Corporation Languages Centre,http://www.nqraclc.com.au/,,,,"Group of people at their camp with shelters, Bowen District, ca. 1888, John Oxley Library, Record number: 276595",http://onesearch.slq.qld.gov.au/primo-explore/fulldisplay?docid=slq_digitool276595&context=L&vid=SLQ&search_scope=DT&tab=dt&lang=en_US
https://maps.slq.qld.gov.au/iyil/view/63,Goenpul,Go-en-bull,"Maroomba biggee (good day) in Goenpul, a language of the Moreton Bay Region. The Goenpul language region includes the landscape within the local government boundaries of the Brisbane City Council and Redlands City Council, particularly the suburbs of Wynnum, Lytton and Cleveland.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20e19&vid=SLQ",Koenpal; Coobenpil; Jendairwal; Djandai,,Maroomba biggee - good day; Boomerang - bargan; Canoe - goondool; Fire - jahlo; Hand - marra; Kangaroo - murri; Knife - jalwang; Water - tabbil; Where? = wanya,E19,https://collection.aiatsis.gov.au/austlang/language/E19,"Moreton Bay inner islands and coast - Wynnum, Russell Island and central/southern parts of Stradbroke Island.","Wynnum, Russell Island, Stradbroke Island","-27.443694,153.173618","-27.6705144,153.3831175","-27.5323174,153.4626077",,,,,,,,,,,,,,,,,,,,,,,,Quandamooka,http://blogs.slq.qld.gov.au/ilq/2019/04/23/2019-international-year-of-indigenous-languages-word-of-the-week-week-seventeen/,"View of Myora Mission, North Stradbroke Island, 1906, John Oxley Library, Record number: 157721",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool157721
https://maps.slq.qld.gov.au/iyil/view/64,Gudjal,Goo-jull,Nooda kurra (good day) in Gudjal a language of the Charters Towers Region. The Gudjal language region includes the landscape within the local government boundaries of the Charters Towers Regional Council.,"http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20e60&vid=SLQ",Warungu; Gudjala; Gudjali; Koochul bura; Kutjala,,Good day - Nooda kurra; Brolga - gurralga; Fire - buri; Moon - balalbara; Rain - yugan; Rocks - balgi ; Sun - garila,E60,https://collection.aiatsis.gov.au/austlang/language/E60,"At Mount Sturgeon, Mount Emu Plains, Lolworth, and Reedy Springs Stations along both sides of the Dividing Range; on upper Clarke River; east to near Charters Towers (Tindale 1974:178). ... [Gugu Badhun's] southern border was the Clarke River, about where it joins the Burdekin. There they met the Gudjal (also known as Gur(i)djal) (Sutton 1973:14).","Mount Sturgeon, Mount Emu Plains, Lolworth, Reedy Springs Station, Clarke River, Charters Towers","-20.25,144.4666667","-20.1131,144.53659","52.2582499,8.57E-4","-19.965469,144.683197","-19.21114,145.438095","-20.0769637,146.2601362",,,,,,,,,,,,,,,,,,North Queensland Regional Aboriginal Corporation Languages Centre,http://www.nqraclc.com.au/,,balulbara,http://blogs.slq.qld.gov.au/ilq/2019/03/19/2019-international-year-of-indigenous-languages-word-of-the-week-week-twelve/,"Town of Charters Towers in 1878, John Oxley Library, Record number: 99183505161502061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21218103150002061
https://maps.slq.qld.gov.au/iyil/view/65,Gugu Badhun,Goo-goo Ba-jun,"Wamay gari (good day) in Gugu Badhun a language of North Queensland. The Gugu Badhun language region includes the landscape within the local government boundaries of the Charters Towers Regional Council, particularly the localities of Greenvale and the Valley of Lagoons.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20y128&vid=SLQ",Koko-Badun; Kokopatun,,Wamay gari - good day; Cloud - yugan; Crow - wadagan; Eye - djili; Fire - buri ; Ground - nhani; River - biru; Spear - bangay; Water - gamu,Y128,https://collection.aiatsis.gov.au/austlang/language/Y128,"Abergowrie, Upper Burdekin, Valley of Lagoons","Abergowrie, Upper Burdekin, Valley of Lagoons","-18.4408136,145.9292659","-19.7818112,146.0169407","-18.8922309,145.5651842",,,,,,,,,,,,,,,,,,,,,North Queensland Regional Aboriginal Corporation Languages Centre,http://www.nqraclc.com.au/,,,,"Aerial view of Burdekin River, ca. 1885, John Oxley Library, Record number: 99183508925302061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21219176430002061
https://maps.slq.qld.gov.au/iyil/view/66,Kuku Yalanji,Goo-goo Yell-un-gee,"Yundu yalada, 'are you good' in Kuku Yalanji, the language of the Mossman and Daintree regions of North Queensland. The Kuku Yalanji language region includes the landscape within the local government boundaries of the Douglas Shire Council and the Cooktown Shire Council, particularly the localities of Mossman, Daintree, Cape Tribulation and Wujal Wujal.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20y78&vid=SLQ",Gugu Yalanji; Kuku Yalaja; Kuku Yelandji. Used as a generic name for several related languages/dialects.,Gugu Bididj; Gugu Buyunji; Gugu Djangun; Gugu Gulunggur; Gugu Nyungkul; Gugu Tunguy; Gugu Wakura; Gugu Yanya; Kuku Jakandji; Kuku Yalaja; Muluridji; Wagaman and Wulpura; China Camp,Yundu yalada - you ok?; Bird - dikal; Cassowary - kurranji; Crocodile - bilngkumu; Fish - kuyu; Kangaroo - julmbanu; Snake - jarba; Grass - wuju; Home/Camp - bayan; Land - bubu; River - yilki; Sun - wungar; Water - bana,Y78,https://collection.aiatsis.gov.au/austlang/language/Y78,"Bloomfield River, China Camp, Maytown, Mossman, Palmerville, Wujal Wujal,","Bloomfield River, China Camp, Maytown, Mossman, Palmerville, Wujal Wujal","-15.9312009,145.349625","-20.9175738,142.7027956","-16.03989,144.3013","-16.45,145.373333","-16.006359,144.085007","-15.9431248,145.3205922",,,,,,,,,,,,,,Video 1: Nessha Williams,https://vimeo.com/240526147,,,North Queensland Regional Aboriginal Corporation Languages Centre,http://www.nqraclc.com.au/,,gunbu,http://blogs.slq.qld.gov.au/ilq/2019/07/02/2019-international-year-of-indigenous-languages-word-of-the-week-week-twenty-seven/,"Aborigines outside huts at the Bloomfield River Mission, Queensland, ca. 1884, John Oxley Library, Record number: 603363",http://onesearch.slq.qld.gov.au/primo-explore/fulldisplay?docid=slq_digitool603363&context=L&vid=SLQ&search_scope=DT&tab=dt&lang=en_US
https://maps.slq.qld.gov.au/iyil/view/67,Gungabula,Gun-gah-boo-la,"Budabai duru, hello [good day] in Gungabula, a language of the Dawson River headwaters in Central Queensland. The Gungabula language region includes the landscape within the local government boundaries of the Maranoa Shire Council, particularly the towns of Charleville, Augathella and Blackall as well as the Carnarvon Ranges.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,bidjara&tab=all&search_scope=SLQ_PCI_EBSCO&vid=SLQ&lang=en_US&offset=0",Kongabula; Khungabula,,Hello - Budabai duru; Hello friend - Budabai duru mirr-mirr; Bird - dhibiliny; Echidna - badbirda; Fish - guyu; Kangaroo - wura; Koala - didany; Snake - munda; Grass - wudhun; Home/Camp - yumba; Land - nhandhi; Rain/Water - gamu; River - balbara; Sun - duru,E35,https://collection.aiatsis.gov.au/austlang/language/E35,"The Gungabula language region includes the landscape within the local government boundaries of the Maranoa Shire Council, particularly the towns of Charleville, Augathella and Blackall as well as the Carnarvon Ranges.","Maranoa Shire, Charleville, Augathella, Blackall, Carnarvon Ranges","-26.5712075,148.0071922","-26.4020616,146.2453597","-25.7976631,146.5854824","-24.4206347,145.4672657","-25.3333333,148.6666667",,,,,,,,,,,,,,,,,,,Central Queensland Language Centre,http://www.gidarjil.com.au/what-we-do/language,,,,"View of the main street of Blackall, Shamrock Street, ca. 1910, John Oxley Library, Record number: 99183506008802061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21218222020002061
https://maps.slq.qld.gov.au/iyil/view/68,Gunggay,Goo-en-guy,"Ngajagurran gurriny (good morning) in Gunggay or Gunggandji, an Aboriginal language of Far North Queensland. The Gunggay language region of Cape Grafton includes the landscape within the local government boundaries of the Cairns Regional Council and Yarrabah Community Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20y114&vid=SLQ",Gunggandji; Kongandji; Kongkandji; Gungganyji; Idindji; Yidiny. See also Yidinj related languages/dialects,,Good morning - Ngajagurran gurriny; Kangaroo - kangoola; Snake - djamma; Rain - karpan,Y114,https://collection.aiatsis.gov.au/austlang/language/Y114,"Yarrabah, Cape Grafton","Yarrabah, Cape Grafton","-16.9280805,145.8720164","-16.8666667,145.9166667",,,,,,,,,,,,,,,,,,,,,,North Queensland Regional Aboriginal Corporation Languages Centre,http://www.nqraclc.com.au/,,,,"Views of buildings at Yarrabah, 1914, John Oxley Library, Record number: 107996",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool107996
https://maps.slq.qld.gov.au/iyil/view/69,Guugu Yimithirr,Goo-goo Yim-ee-deer,"Wanhtharra, 'hello' in Guugu Yimithirr, the language of the Hope Vale and the Cooktown Region. The Guugu Yimithirr language region includes the landscape within the local government boundaries of the Hope Vale Council and the Cooktown Shire Council, particularly the localities of Cape Bedford, Battle Camp and sections of the Normanby and Annan Rivers.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20y82&vid=SLQ",Guugu Yimithirr; Koko Yindjir; Gugu Yimidhirr; Guguyimidjir,Dhalundhirr (coastal); Ngegudi; Gugu Nyiguudyi Waguurrga (inland);,How are you? - Wantharra nyundu?; Bird - jijirr; Echidna - balingga; Fish - guuju; Kangaroo - gangurru; Possum - gulaan; Snake - thaarba;Grass - munhu; Home/Camp - nanggurr; Land - bubu; River - birri; Sun - ngalan; Water - buurraay,Y82,https://collection.aiatsis.gov.au/austlang/language/Y82,"Cooktown, Cape Bedford, Hope Vale, Annan River, Battle Camp, Normanby River","Cooktown, Cape Bedford, Hope Vale, Annan River, Battle Camp, Normanby River","-15.4758164,145.2470981","-15.2333333,145.35","-15.2941987,145.1082367","-15.6919828,145.212868","-15.4166667,144.7833333","-15.4962325,144.8684102",,,,,,,,,,,,,,Video 1: Lillian Bowen; Video 2: Harold Ludwick; Video 3: Alberta Hornsby,https://vimeo.com/236900741,https://vimeo.com/240508259,https://vimeo.com/143704812,North Queensland Regional Aboriginal Corporation Languages Centre; Pama Language Centre,http://www.nqraclc.com.au/,https://www.pamacentre.org.au/,goongoor,http://blogs.slq.qld.gov.au/ilq/2019/05/19/2019-international-year-of-indigenous-languages-word-of-the-week-week-twenty/,"Spearfishing in outrigger canoes, Cooktown, Queensland, John Oxley Library, Record number: 14490",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool14490
https://maps.slq.qld.gov.au/iyil/view/70,Irukandji,Ear-ah-kan-gee,"Djirri-nyurra (hello) in Irukandji also known as Yirrgay, a language of Far North Queensland, particularly the area around the Kuranda Range and Lower Barron River. The Irukandji language region includes the landscape within Cairns Regional Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,djabugay&tab=all&search_scope=SLQ_PCI_EBSCO&vid=SLQ&lang=en_US&offset=0",Yurrgay; Yirrgandji; Djabuganjdji; Yirgay,Dungara; Wongulli; Yirkanji,,Y111,https://collection.aiatsis.gov.au/austlang/language/Y111,"Cairns, North of Cairns, parts of Kuranda Range, Lower Barron River, Smithfield","Cairns, Kuranda Range, Lower Barron River, Smithfield","-16.9185514,145.7780548","-16.816667,145.633333","-16.8741349,145.674489","-16.831389,145.690833",,,,,,,,,,,,,,,,,,,,North Queensland Regional Aboriginal Corporation Languages Centre,http://www.nqraclc.com.au/,,,,"Men and boys with dugout canoe, Cairns, 1890, John Oxley Library, Record number: 277091",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool277091
https://maps.slq.qld.gov.au/iyil/view/71,Jangga,Yang-gah,"Binbi gari, 'hello (good day)' in Jangga also known as Yangga, a language of Central Queensland. The Jangga language region includes the landscape within the local government boundaries of the Etheridge Shire Council..","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,biri&tab=all&search_scope=SLQ_PCI_EBSCO&vid=SLQ&lang=en_US&offset=0",Yangga,Durroburra,Binbi gari - good day; Bird - dhibila; Echidna - babirra; Fish - winna; Grass - gindyerra; Home/Camp - yamba; Kangaroo - wurra; Koala - walmul; Land - nhani; Nulla nulla - balur; Shield - gulmari; Snake - munda; Spear - galga,E52,https://collection.aiatsis.gov.au/austlang/language/E52,"Eastern headwaters of Suttor River; south to Glen Avon; at Yacamunda and Hidden Valley, Copperfield River, Forsayth, Gilbert River","Suttor River, Glen Avon, Yacamunda, Hidden Valley, Copperfield River, Forsayth, Gilbert River","-21.3808608,147.747771","-27.556165,151.9111797","-21.381941,147.108902","-23.1638922,150.7156265","-18.6838409,144.129044","-18.6072713,143.7450535","-18.2699896,142.7391414",,,,,,,,,,,,,,,,,,,,,,"View of the town of Forsayth, Queensland, 1911, John Oxley Library, Record number: 99183513592802061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21220323690002061
